id,colser_id,container_type,container_number,folder_number,folder_title,folder_title_japanese,production_date,sequence_no,item_id,subjecttype_id,language,no_of_duplicates,notes_on_original_container,item_descriptions,item_date,notes,physical_descriptions,dimensions,av_specifications,separated_material
1469,29,Oversize MB,146a,1171,"""""The Voices and Hands of Bunraku"""" in Mainichi Daily News","","",8609,"",22,English,"","","",6 July- 10 Aug. 1978,"","2 items; photocopied newspaper articles","","","Newspaper articles, """"The Voices and Hands of Bunraku"""" in Mainichi Daily News, 6 July- 10 Aug. 1978."
1470,27,Oversize MB,145,1145,"Research Notes, """"Costumes"""" original notes and typescripts","","",8489,"",13,English,"","","",[ca. 1977],"","1 item; typescript","","",""
1471,27,Oversize MB,145,1146,"Research Notes, """"Doll, Koshirae, Oe"""" orininal notes","","",8492,"",13,English,"","","",[ca. 1977],"","1 item; notes","","",Oversize original notes.
1472,27,Oversize MB,145,1152,"Research Notes, """"Misc."""" original notes","","",8507,"",13,English,"","","",[ca. 1977],"","1 item; notes","","",""
1473,27,Oversize MB,145,1153,"Research Notes, """"Ningyo zukai"""" original notes and typescripts","","",8509,"",13,English,"","","",[ca. 1977],"","5 items; notes, typescripts","","",""
1474,27,Oversize MB,145,1154,"Research Notes, """"Samisen"""" original notes and typescripts, 1 of 4","","",8513,"",13,English,"","","",[ca. 1977],"","3 items; notes, typescripts","","",""
1475,27,Oversize MB,145,1155,"Research Notes, """"Samisen"""" original notes and typescripts, 2 of 4","","",8514,"",13,English,"","","",[ca. 1977],"","2 items; typescripts","","",""
1476,27,Oversize MB,145,1156,"Research Notes, """"Samisen"""" original notes and typescripts, 3 of 4","","",8515,"",13,English,"","","",[ca. 1977],"","3 items; typescripts","","",""
1477,27,Oversize MB,145,1157,"Research Notes, """"Samisen"""" original notes and typescripts, 4 of 4","","",8516,"",13,English/Japanese,"","","",[ca. 1977],"","3 items; notes, typescript","","",""
1478,27,Oversize MB,145,1158,"Research Notes, """"Tayu"""" original notes and typescripts, 1 of 5","","",8519,"",13,English,"","","",[ca. 1977],"","8 items; notes, typescripts","","",""
1479,27,Oversize MB,145,1159,"Research Notes, """"Tayu"""" original notes and typescripts, 2 of 5","","",8520,"",13,English,"","","",[ca. 1977],"","2 items; typescripts","","",""
1480,27,Oversize MB,145,1160,"Research Notes, """"Tayu"""" original notes and typescripts, 3 of 5","","",8521,"",13,English,"","","",[ca. 1977],"","3 items; typescripts","","",""
1481,27,Oversize MB,145,1161,"Research Notes, """"Tayu"""" original notes and typescripts, 4 of 5","","",8522,"",13,English,"","","",[ca. 1977],"","1 item; typescript","","",""
1482,27,Oversize MB,145,1162,"Research Notes, """"Tayu"""" original notes and typescripts, 5 of 5","","",8523,"",13,English,"","","",[ca. 1977],"","5 items; notes, typescripts","","",""
1483,27,Oversize MB,145,1148,"Research Notes, """"List, Troupe Info."""" original notes and typescripts, 1 of 4","","",8499,"",13,English,"","","",[ca. 1977],"See also 8.2.2, Research Notes, """"Troupe Lists"""" and Series 8.5, Bunraku in Publications, """"Ningyō jorui bunrakuza gigeiin meibo.""""","3 items; notes, typescript","","",""
1484,27,Oversize MB,145,1149,"Research Notes, """"List, Troupe Info."""" original notes and typescripts, 2 of 4","","",8500,"",13,English,"","","",[ca. 1977],"","1 item; notes","","",""
1485,27,Oversize MB,145,1150,"Research Notes, """"List, Troupe Info."""" original notes and typescripts, 3 of 4","","",8501,"",13,English,"","","",[ca. 1977],"","2 items; notes, typescripts","","",""
1486,27,Oversize MB,145,1151,"Research Notes, """"List, Troupe Info."""" original notes and typescripts, 4 of 4","","",8502,"",13,English,"","","",[ca. 1977],"","4 items; notes, typescripts","","",""
1487,27,Oversize MB,145,1147,"Research Notes, """"Geza"""" original notes and typescripts","","",8494,"",13,English,"","","",[ca. 1977],"","5 items; notes, typescripts","","",""
1489,32,Manuscript Box,130,903,"Yoshida, Bunjaku",吉田文雀,"",8732,"",37,Japanese,"","","",3 Aug. [n.d.],"","1 item; letter","","","Removed from Series 8.2.1, Research Notes, """"Doll, Koshirae, Oe"""" (puppets, puppet-costuming, and Ōe, Carver of heads) 1 of 2."
1490,32,Manuscript Box,130,905,"Yoshida, Tamamatsu",吉田玉松,"",8734,"",37,Japanese,"","","",[1987?],"","1 item; letter","","","Separated from Series 7.1, November 1987 (1987/11/03-1987/11/23)."
1491,32,Manuscript Box,130,906,"Yoshida, Tamamatsu, pamphlet """"Fureai""""",吉田玉松、「ふれあい」,"",8735,"",41,Japanese,"","","",Jan. 1990,"","1 item; pamphlet","","",""
1492,32,Manuscript Box,130,907,"Yoshida, Tamamatsu",吉田玉松,"",8736,"",37,Japanese,"","","","2002, [2000?]","","3 items; photocopied envelopes, note","","","Separated from Series 7.1, July 2000 (2000/07/22-2000/08/13)."
1493,32,Manuscript Box,130,909,"Yoshida, Tamao",吉田玉男,"",8738,"",37,Japanese,"","","","9 Aug. [1984?], June 1987 [p.m. 12 June 1987]","","2 items; postcards","","",""
1494,32,Manuscript Box,130,902,"Wooten, Jack","","",8731,"",41,English,"","","",[n.d.],"","1 item; business card","","",Separated from February 1977 performance printed materials.
1495,33,Manuscript Box,133,976,"Miscellaneous Notes, Notebook","","",8806,"",13,English,"","","",[1984?],"","1 item; notebook","","",""
1496,33,Manuscript Box,131,953,"Research Notes, History of Osaka","","",8782,"",41,English,"","","",[n.d.],"Autograph of  Takemoto Aioidayū IV, removed to Series 7.2, Realia, Miscellaneous (Box 111, Folder 498).","7 items; notes, photocopied maps, photocopied autograph","","","Autograph of Aioidayu Takemoto, IV, removed to Series 7."
1497,34,Manuscript Box,134,994,"Associations, Azekura kai, pamphlet and newsletter """"Azekura""""",あぜくら,"",8824,"",41,Japanese,"","","","Sept. 1983, Nov. 1973, July 1976","","4 items; pamphlet, newsletters","","",""
1498,34,Manuscript Box,134,995,"Associations, Bunraku meito, newsletters",文楽メイト,"",8825,"",41,Japanese,"","","",March 1984-Nov. 1984,"","19 items; newsletters, fliers, envelopes, receipt","","",""
1499,34,Manuscript Box,134,997,"Associations, Kokuritsu Bunraku Gekijō Tomonokai",国立文楽劇場友の会,"",8827,"",41,Japanese,"","","",1984,"","4 items; newsletter, fliers, receipt","","",""
1500,34,Manuscript Box,134,999,"Associations, Yokohama Bunraku Dōkōkai, printed materials",横浜文楽同好会,"",8829,"",41,Japanese,"","","",March 1983,"","6 items; photocopied letter, pamphlet, notes, tickets","","",""
1501,34,Manuscript Box,134,1000,"Associations, Yokohama Bunraku Dōkōkai, printed materials, correspondence",横浜文楽同好会,"",8830,"",41,Japanese,"","","",5 Feb. 1984,"","6 items; photocopied letter, typescript, fliers","","",""
1502,34,Manuscript Box,135,1008,"Associations, Yokohama Bunraku Dōkōkai, correspondence",横浜文楽同好会,"",8838,"",37,Japanese,"","","",[1989],"4 color photographs in 4.1, 910-31 through 910-34 may be related to this correspondence (Box 158).","6 items; letters, notes, envelope","","","Four color photographs in 4.1, 910-31 through 910-34, may be related to this correspondence."
1503,34,Manuscript Box,134,1002,"Associations, Yokohama Bunraku Dōkōkai, fliers",横浜文楽同好会,"",8832,"",41,Japanese,"","","",[p.m. 22 Sept. 1984],"","7 items; fliers, photocopied letter, envelope","","",""
1504,34,Manuscript Box,134,1003,"Associations, Yokohama Bunraku Dōkōkai, pamphlet, correspondence",横浜文楽同好会,"",8833,"",41,Japanese,"","","",[1985],"","9 items; pamphlet, fliers, photocopied letter, envelope, receipt","","",""
1505,34,Manuscript Box,135,1009,"Associations, Yokohama Bunraku Dōkōkai, newsletters",横浜文楽同好会,"",8839,"",41,Japanese,"","","",Jan. 1983-Jan. 1994,"","13 items; newsletters","","",""
1506,34,Manuscript Box,135,1010,"Associations, Yokohama Bunraku Dōkōkai, printed material",横浜文楽同好会,"",8840,"",41,English,"","","",[n.d.],"","1 item; pamphlet","","",""
1507,34,Manuscript Box,135,1011,"Associations, Yoshida Tamamatsu Kōenkai, newsletters",吉田玉松後援会,"",8841,"",41,Japanese,"","","",July 1986-March 1996,No. 3 (1 July 1988) includes Tamamatsu's article on Adachi.,"7 items; newsletters, photocopied envelope","","",""
1508,34,Manuscript Box,135,1014,"Bunraku in Publications, Bunraku [magazine]",『文楽』,"",8844,"",41,Japanese,1 each issue,"","","Feb. 1983, Feb. 1984","","4 items; magazines","","",""
1509,34,Manuscript Box,135,1015,"Bunraku in Publications, Bunraku [magazine]",『文楽』,"",8845,"",41,Japanese,1 for no. 6,"","","Feb. 1986, Feb. 1988 & Feb. 1990","","4 items; magazines","","",""
1510,34,Manuscript Box,136,1027,"Bunraku in Publications, Miscellaneous","","",8857,"",41,Japanese,"","","","1928, 1971-1994, [n.d.]","","22 items; photocopied articles, newsletter, pamphlets, fliers, realia","","",""
1511,34,Manuscript Box,136,1026,"Bunraku in Publications, Performers","","",8856,"",14,English/Japanese,"","","",1978-1991,"","12 items; photocopied newspaper articles","","",""
1512,25,Manuscript Box,108,470,"Calendar, 1992-2002","","",7905,r.nd.C01,32,Japanese,"","","",1992,Photo by Miyake Seisuke (三宅晟介).,Fragments,3 7/8 in. x 7 in.,"",Oversize calendars.
1513,25,Oversize MB,143,1127,Calendar,"","",7913,r.nd.C09,32,Japanese,"","","",1993,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1514,25,Oversize MB,143,1128,Calendar,"","",7914,r.nd.C10,32,Japanese,"","","",1994,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1515,25,Oversize MB,143,1129,Calendar,"","",7915,r.nd.C11,32,Japanese,"","","",1995,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1516,25,Oversize MB,143,1130,Calendar,"","",7916,r.nd.C12,32,Japanese,"","","",1996,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1517,25,Oversize MB,143,1131,Calendar,"","",7917,r.nd.C13,32,Japanese,"","","",1997,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1518,25,Oversize MB,143,1132,Calendar,"","",7918,r.nd.C14,32,Japanese,"","","",1999,"Photo by Miyake Seisuke (三宅晟介) and Moriguchi Mitsuru (森口ミツル), etc.","",10 in. x 13 1/4 in.,"",""
1519,34,Manuscript Box,136,1029,Exhibitions,"","",8859,"",41,Japanese,"","","","1973-1988, [n.d.]","","21 items; postcards, fliers, pamphlet, stamps, letters, envelope","","","Over-size posters for """"Bunraku to tegami""""; """"Bunraku & Domon Ken"""" exhibitions; book, """"Bunraku"""" by Domon Ken."
1520,34,Oversize MB,146a,1173,"""""Bunraku to tegami"""" exhibition",『文楽と手紙』展,"",8860,"",33,Japanese,"","","",1984,"","1 item; poster","","",""
1521,34,Manuscript Box,136,1030,"Motion Pictures,""""Bunraku""""",『文楽』,"",8861,"",29,Japanese,"","","",[n.d.],"","1 item; photocopied typescript","","",""
1522,34,Manuscript Box,136,1031,"Motion Pictures,""""The Lovers' Exile"""" by Marty Gross Film Productions Inc.","","",8862,"",29,English/French,"","","",[1980],"See also Series 1.2, slides 1301 through 1363 (Box 52, Slide Page 517-520). Series 8.3 contains correspondence from Marty Gross, 26 Oct. 1979 (Box 129, Folder 868).","4 items; typescript, flier, photocopied newspaper article and printed materials","","","See also Series 1.2, slides 1301 through 1363. Series 8.3 contains correspondence from Marty Gross."
1523,34,Manuscript Box,136,1032,"Motion Pictures,""""Sonezaki shinjū"""" directed by Kurisaki Midori",『曽根崎心中』栗崎碧,"",8863,"",41,Japanese,1,"","",[1981],"See also Series 7, August 1990 performance program (Japanese), p. 24 (Box 102, Folder 395); and Series 8.3, Kurisaki Midori (Box 129, Folder 877). Includes a pamphlet for """"Kurokami.""""","8 items; pamphlets, flier, photocopied newspaper articles","","","Over-size Film stills. See also an article by Kurisaki in August 1990 performance program (Japanese), p. 24; and correspondence from Kurisaki Midori, April 1982."
1524,34,Oversize MB,146a,1174,"Motion Pictures,""""Sonezaki shinjū""""",『曽根崎心中』,"",8864,"",42,Japanese,"","","",[1981],"","8 items; film stills","","",""
1525,34,Manuscript Box,136,1033,"Motion Pictures,""""Sukidesu nihongo: Yakushimaru Hiroko, Hinomi yagura Oshichi no dan""""",『好きです、日本語。薬師丸ひろ子、火見櫓お七の段』,"",8865,"",41,Japanese,"","","",[n.d.],"","1 item; pamphlet","","",""
1526,34,Manuscript Box,137,1035,Performances: Puppeteers,"","",8867,"",41,Japanese,"","","","1984-1997, [n.d.]","See also 8.5, Tours, """"Warrior Ant"""" by Yoshida Tamamatsu (Box 139, Folder 1071).","5 items; pamphlet, flier, photocopied newspaper article","","","Materials from Yoshida Tamamatsu'e """"Warrior Ant,"""" 1986-1988."
1527,34,Manuscript Box,136,1034,Performances: Jōruri (Narrators and shamisen players),"","",8866,"",41,English/Japanese,"","","",1979-1993,"","19 items; newsletter, pamphlets, fliers, magazine, photocopied newspper article","","",""
1528,34,Manuscript Box,137,1036,Performer Awards and Obituaries,"","",8868,"",41,English/Japanese,"","","",1970-1989,Photograph 58-36 removed to 4.1 (Box 150).,"11 items; photocopied magazine and newspaper articles","","","Photograph (58-36) of Nozawa Kizaemon II; and newspaper article on award to Yoshida Tamamatsu'e """"Warrior Ant,"""" 1986-1988."
1529,34,Manuscript Box,137,1037,"Plays """"Hannarihan"""" """"Osomehan""""",文楽を題材にした演劇『はんなりはん』『お染はん』,"",8869,"",41,Japanese,"","","","1975, [n.d.]","","5 items; pamphlets, fliers","","",""
1530,34,Manuscript Box,137,1038,"Tours, General, Gekkan Bunkazai",『月刊文化財』,"",8870,"",41,Japanese,"","","",Aug. 1986,"","1 item; magazine","","",""
1531,34,Manuscript Box,137,1039,"Tours, Adelaide Festival of Arts, Australia","","",8871,"",41,English,"","","",1972,"See also Series 8.1, November 1971, """"Bunraku Program Marks Nat'l Theatre Anniversary"""" by Nagata Kōkichi (Box 112, Folder 507).","7 items; pamphlets, photocopied newspaper articles","","",""
1532,34,Manuscript Box,137,1040,"Tours, Canada & United States","","",8872,"",41,English,"","","",1973,"Photograph 910-15 removed to Series 4.6 (Box 81, Folder 133); and photocopied pamphlet excerpt removed to Series 8.4, Research Materials, Keene, Donald, '""""Bunraku"""" in an Introduction for 1973 program in NY (Box 134, Folder 982).","13 items; notes, typescript, poster, playbill, photocopied newspaper articles","","","Photograph (910-15); and photocopied pamphlet excerpt."
1533,34,Manuscript Box,137,1041,"Tours, Europe","","",8874,"",41,Japanese,"","","",1976,"","2 items; note, photocopied article","","",""
1534,34,Manuscript Box,137,1048,"Tours, Europe, 1 of 2","","",8882,"",41,English/Japanese/German,"","","",1983,"","3 items; book, pamphlet, magazine","","",""
1535,34,Manuscript Box,137,1049,"Tours, Europe, 2 of 2","","",8883,"",41,German/Italian,"","","",1983,"","3 items; book, panphlets","","",""
1536,34,Manuscript Box,138,1051,"Tours, United States (Cancelled), I of 2","","",8885,"",41,English/Japanese,"","","",1985,"","19 items; photocopied letters, notes, flier, business card","","",""
1537,34,Manuscript Box,138,1060,"Tours, United States, 2 of 2","","",8894,"",37,English,"","","",1988,"Letters regarding Adachi's lectures removed to Series 8.2.5, Lectures, The Japan-America Society of Washington (Box 127, Folder 819); Lectures, The Japan Society (San Francisco) (Box 127, Folder 820); Lectures, The Japanese American Cultural and Community ","34 items; correspondence","","","Letter from Patricia R. Kearns on lecture at The Japan-America Society of Washington, 7 Oct. 1988; letter from Beth Cary on a lecture at The Japan Society (San Francisco), 20 Sept. 1988; letter from Cora Mirikitani on a lecture at JACCC, """"Backstage at Bun"
1538,34,Manuscript Box,139,1068,"Tours, New Zealand, Australia","","",8902,"",41,English/Japanese,"","","",1994,"","4 items; letter, typescripts, notes","","",""
1539,34,Manuscript Box,139,1073,Training Program,"","",8907,"",41,Japanese,"","","",1977-1985,"See also Series 8.2.1, Research Notes: """"Training"""" (Box 122, Folder 704).","20 items; pamphlets, fliers, typescripts, notes, newsletters","","",""
1540,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7465,19840818FE2,5,English,"","","","","","","","",""
1541,24,Manuscript Box,86,209,February 1974,"",1974/02/03-1974/02/17,7101,19740203FJ,4,Japanese,"","","","","","","","",""
1542,24,Manuscript Box,87,226,March 1976,"",1976/03/19-1976/03/28,7146,19760319PE,2,English,"","","","","","","","",""
